"isReserved","locID","OMSCHR","NAAM","TYPE","dataset","Sampler","GEBIED","SystemType","WVLC","vrijwillID","provincie","postcode","gemeente","SugbyINBO","Latitude","Longitude","VHAG","updateRes","CATC","startDate","restricties"
"FALSE","I_2900_1"," "," ","Point 106","Scheers"," "," ","Lentisch","ANTSOT0221"," ","Antwerpen","2900","Schoten","YES","51.2871378901992","4.52577149857706",NA,"FALSE",NA,NA,NA
"FALSE","I_2950_1","ontoegankelijke fortgracht?"," ","pond","Scheers"," "," ","Lentisch","ANTKAP0115"," ","Antwerpen","2950","Kapellen","YES","51.3201116901893","4.44677979863176",NA,"FALSE",NA,NA,NA
"FALSE","I_2930_5"," "," ","Point 108","Scheers"," ","MD Klein Schietveld","Lentisch","ANTBRS0178"," ","Antwerpen","2930","Brasschaat","YES","51.3289832901866","4.49435149860947",NA,"FALSE",NA,NA,NA
"FALSE","I_2950_2"," "," ","Point 109","Scheers"," "," ","Lentisch","ANTKAP0220"," ","Antwerpen","2950","Kapellen","YES","51.3472761901812","4.42352329865437","0","FALSE",1,NA,""
"FALSE","I_2930_6"," "," ","pond (deep)","Scheers"," "," ","Lentisch","ANTBRS0068"," ","Antwerpen","2930","Brasschaat","YES","51.3022216901946","4.53695209857663",NA,"FALSE",NA,NA,NA
"FALSE","I_2900_2"," "," ","pond (deep)","Scheers"," "," ","Lentisch","ANTSOT0219"," ","Antwerpen","2900","Schoten","YES","51.297821090196","4.54175859857239",NA,"FALSE",NA,NA,NA
"FALSE","I_2170_1","fort"," ","Parkvijver","Scheers"," "," ","Lentisch","ANTANT0336"," ","Antwerpen","2170","Antwerpen","YES","51.261554190207","4.45971319860306",NA,"FALSE",NA,NA,NA
"FALSE","I_9150_5"," "," ","Point 114","Scheers","ANB","Kruibeke - Bazel - Rupelmonde","Lentisch","OVLKRU0197"," ","Oost-Vlaanderen","9150","Kruibeke","YES","51.1280632902477","4.30509899863627",NA,"FALSE",NA,NA,""
"FALSE","I_2970_3"," "," ","Point 115","Scheers"," "," ","Lentisch","ANTSIL0092"," ","Antwerpen","2970","Schilde","YES","51.2603166902073","4.59205699853144",NA,"FALSE",NA,NA,NA
"FALSE","I_2520_4"," "," ","Point 116","Scheers"," "," ","Lentisch","ANTRAN0378"," ","Antwerpen","2520","Ranst","YES","51.2230055902187","4.61389749850588","0","FALSE",1,NA,""
"FALSE","I_2500_5"," "," ","Point 117","Scheers"," "," ","Lentisch","ANTLIR0174"," ","Antwerpen","2500","Lier","YES","51.1183824902505","4.59547229847709",NA,"FALSE",NA,NA,NA
"FALSE","I_2560_2"," "," ","Point 118","Scheers"," "," ","Lentisch","ANTNIJ0198"," ","Antwerpen","2560","Nijlen","YES","51.1502917902408","4.62629229847232",NA,"FALSE",NA,NA,NA
"FALSE","I_2520_5"," "," ","Point 119","Scheers"," "," ","Lentisch","ANTRAN0034"," ","Antwerpen","2520","Ranst","YES","51.1785960902322","4.62023719848606",NA,"FALSE",NA,NA,NA
"FALSE","I_2500_6"," "," ","Point 120","Scheers"," "," ","Lentisch","ANTLIR0419"," ","Antwerpen","2500","Lier","YES","51.0833184902612","4.56557559848019",NA,"FALSE",NA,NA,NA
"FALSE","I_2570_4"," "," ","Point 121","Scheers"," "," ","Lentisch","ANTDUF0188"," ","Antwerpen","2570","Duffel","YES","51.0746908902638","4.49030199851736",NA,"FALSE",NA,NA,NA
"FALSE","I_2860_4"," "," ","Point 122","Scheers"," "," ","Lentisch","ANTSKW0423"," ","Antwerpen","2860","Sint-Katelijne-Waver","YES","51.0598582902683","4.51098719850079",NA,"FALSE",NA,NA,NA
"FALSE","I_2811_7","recreation area, Eglegemvijver"," ","pond (deep)","Scheers"," "," ","Lentisch","ANTMEC0140"," ","Antwerpen","2811","Mechelen","YES","51.0108230902833","4.44545549851773",NA,"FALSE",NA,NA,NA
"FALSE","I_1982_10","weerdse visvijver (gemeente?)"," ","fishing pond","Scheers"," ","Weerdse Vijver","Lentisch","VBRZEM0196"," ","Vlaams-Brabant","1982","Zemst","YES","50.9806528902925","4.48178329848719",NA,"FALSE",NA,NA,""
"FALSE","I_1981_3","recreation area, toestemming vragen bij Sport Vlaanderen, P. clarkii & F. limosus"," ","pond (deep)","Scheers","permit?","Domein van Hofstade","Lentisch","VBRZEM0090"," ","Vlaams-Brabant","1981","Zemst","YES","50.9876253902904","4.50541399847708",NA,"FALSE",NA,NA,""
"FALSE","I_1860_1","Not freely accessible, need permission, botanic garden Meise"," ","Pond","Scheers"," "," ","Lentisch","VBRMEI0011"," ","Vlaams-Brabant","1860","Meise","YES","50.930099290308","4.33117389854892",NA,"FALSE",NA,NA,""
"FALSE","I_2800_7"," ","Recreatievijver De Nekker","Point 127","Scheers"," ","Nekker","Lentisch","ANTMEC0385"," ","Antwerpen","2800","Mechelen","YES","51.0203826673515","4.50226518591482",NA,"FALSE",NA,NA,NA
"FALSE","I_9000_3","recreation area, Provincial dom. Blaarmeersen, limosus & leptodactylus","Blaarmeersen","Pond (deep)","Scheers"," "," ","Lentisch","OVLGNT0817"," ","Oost-Vlaanderen","9000","Gent","YES","51.0438908902759","3.68390109893492",NA,"FALSE",NA,NA,""
"FALSE","I_8530_17","recreation area, Provincial dom. de Gavers (Harelbeke)"," ","Pond (deep)","Scheers"," ","De Gavers","Lentisch","WVLHAR0329"," ","West-Vlaanderen","8530","Harelbeke","YES","50.8404131903401","3.32268609904809",NA,"FALSE",NA,NA,""
"FALSE","I_8560_6","recreation area (provincial dom. Bergelen Put)"," ","Pond (deep)","Scheers"," ","Bergelen","Lentisch","WVLWEV0134"," ","West-Vlaanderen","8560","Wevelgem","YES","50.8389022903419","3.18393219912007",NA,"FALSE",NA,NA,""
"FALSE","I_9070_2","Demvalleimeer"," ","Pond (deep)","Scheers"," "," ","Lentisch","OVLDSB0029"," ","Oost-Vlaanderen","9070","Destelbergen","YES","51.0549667902717","3.80890899887292",NA,"FALSE",NA,NA,""
"FALSE","I_9070_3","Damslootmeer"," ","Pond (deep)","Scheers"," "," ","Lentisch","OVLDSB0058"," ","Oost-Vlaanderen","9070","Destelbergen","YES","51.0434541902752","3.80841869886889",NA,"FALSE",NA,NA,""
"ONHOLD","I_9000_4","watersportbaan, Gent","Watersportbaan","Stadsvijver","Scheers"," "," ","Lentisch","OVLGNT0448","ownlnda3 ","Oost-Vlaanderen","9000","Gent","YES","51.0517868","3.6788923",NA,"ONHOLD",NA,NA,""
"FALSE","I_9820_6","Liedermeerspark"," ","Parkvijver","Scheers"," ","Liedermeerspark","Lentisch","OVLMRB0268"," ","Oost-Vlaanderen","9820","Merelbeke","YES","51.0132807902847","3.74519429889098","0","FALSE",0,NA,""
"FALSE","I_9000_5","Citadelpark"," ","Parkvijver","Scheers"," "," ","Lentisch","OVLGNT0353"," ","Oost-Vlaanderen","9000","Gent","YES","51.0355131902782","3.72016609891256",NA,"FALSE",NA,NA,""
"FALSE","I_9000_6","recreation area, Overmeers"," ","Pond","Scheers"," "," ","Lentisch","OVLGNT0308"," ","Oost-Vlaanderen","9000","Gent","YES","51.0339200902788","3.6972446989241",NA,"FALSE",NA,NA,""
"ONHOLD","I_9140_3","Waesmeer"," ","Pond (deep)","Scheers","permit?"," ","Lentisch","OVLTEM0066","njbjymrl ","Oost-Vlaanderen","9140","Temse","YES","51.1209865","4.1890359",NA,"ONHOLD",NA,NA,""
"ONHOLD","I_9140_4","Recreation area, Provincial Dom. De Roomacker"," ","pond (deep)","Scheers"," "," ","Lentisch","OVLTEM0017","njbjymrl","Oost-Vlaanderen","9140","Temse","YES","51.1178571","4.171653",NA,"ONHOLD",NA,NA,""
"FALSE","I_2018_1"," "," ","Point 140","Scheers"," "," ","Lentisch","ANTANT0024"," ","Antwerpen","2018","Antwerpen","YES","51.2109776902224","4.41544929860799",NA,"FALSE",NA,NA,NA
"FALSE","I_3010_3","Kessel-Lo"," ","Parkvijver","Scheers"," "," ","Lentisch","VBRLEU0058"," ","Vlaams-Brabant","3010","Leuven","YES","50.8867436903219","4.73236559831837",NA,"FALSE",NA,NA,""
"FALSE","I_3010_4","recreation area, Provincial dom. Kessel-Lo"," ","Parkvijver","Scheers","permit?"," ","Lentisch","VBRLEU0129"," ","Vlaams-Brabant","3010","Leuven","YES","50.8943305903195","4.72275749832632",NA,"FALSE",NA,NA,""
"FALSE","I_3010_5","recreation area, Provincial dom. Kessel-Lo"," ","Parkvijver","Scheers","permit?"," ","Lentisch","VBRLEU0131"," ","Vlaams-Brabant","3010","Leuven","YES","50.8921987903202","4.72059029832667",NA,"FALSE",NA,NA,""
"FALSE","I_3010_6","recreation area, Provincial dom. Kessel-Lo"," ","Parkvijver","Scheers","permit?"," ","Lentisch","VBRLEU0066"," ","Vlaams-Brabant","3010","Leuven","YES","50.8926285903201","4.7253162983243",NA,"FALSE",NA,NA,""
"FALSE","I_3012_8"," "," ","pond","Scheers"," "," ","Lentisch","VBRLEU0047"," ","Vlaams-Brabant","3012","Leuven","YES","50.905641290316","4.70359739834073",NA,"FALSE",NA,NA,""
"FALSE","I_3001_7","toestemming vragen Abdij van Park"," ","pond","Scheers","Abdij Park"," ","Lentisch","VBRLEU0026"," ","Vlaams-Brabant","3001","Leuven","YES","50.863752890329","4.71417229831968",NA,"FALSE",NA,NA,""
"ONHOLD","I_3110_7","Not free (ask permission?) Meer van Rotselaar","Rotselaar Meer","Pond (deep)","Scheers","permit?","Ter Heide","Lentisch","VBRROT0167","ytgxmjc1 ","Vlaams-Brabant","3110","Rotselaar","YES","50.9597795","4.7292443",NA,"ONHOLD",NA,NA,""
"FALSE","I_3290_11","Diest"," ","Parkvijver","Scheers"," "," ","Lentisch","VBRDIE0061"," ","Vlaams-Brabant","3290","Diest","YES","50.9817148902941","5.06201499817565",NA,"FALSE",NA,NA,""
"FALSE","I_3290_12","Diest"," ","Parkvijver","Scheers","permit?"," ","Lentisch","VBRDIE0109"," ","Vlaams-Brabant","3290","Diest","YES","50.9808097902944","5.06617779817309",NA,"FALSE",NA,NA,""
"FALSE","I_3621_2","freely accessible?, recreation area"," ","Pond (deep)","Scheers","permit?"," ","Lentisch","LIMLNK0066"," ","Limburg","3621","Lanaken","YES","50.9182746903193","5.6698283978229",NA,"FALSE",NA,NA,""
"FALSE","I_3630_4","F. limosus","Grindplas Eisden Mijn","Pond (deep)","Scheers","permit?"," ","Lentisch","LIMMSM0026"," ","Limburg","3630","Maasmechelen","YES","50.999400590294","5.68396159784434",NA,"FALSE",NA,NA,""
"FALSE","I_3650_7"," "," ","pond (deep)","Scheers","permit?"," ","Lentisch","LIMDST0134"," ","Limburg","3650","Dilsen-Stokkem","YES","51.0068248902918","5.69799309783939",NA,"FALSE",NA,NA,""
"FALSE","I_3621_3","ANB","Aspermansvijver","pond","Scheers","ANB","Isaekshoef","Lentisch","LIMLNK0237"," ","Limburg","3621","Lanaken","YES","50.9362634903136","5.66311339783303",NA,"FALSE",NA,NA,""
"FALSE","I_3630_5","private?"," ","Pond","Scheers","permit?"," ","Lentisch","LIMMSM0136"," ","Limburg","3630","Maasmechelen","YES","50.9417937903118","5.66663249783311",NA,"FALSE",NA,NA,""
"FALSE","I_2300_4","Turnhout"," ","Parkvijver/ fishing pond","Scheers"," "," ","Lentisch","ANTTUR0205"," ","Antwerpen","2300","Turnhout","YES","51.3101634901927","4.9474124983579",NA,"FALSE",NA,NA,NA
"FALSE","I_2300_5","Mellevijver","Mellevijver","Pond (deep)","Scheers"," ","De Melle","Lentisch","ANTTUR0207"," ","Antwerpen","2300","Turnhout","YES","51.2951880901973","4.96369079834358",NA,"FALSE",NA,NA,NA
"FALSE","I_2275_6","Private"," ","Pond","Scheers","permit?","Warandevijver","Lentisch","ANTLIL0203"," ","Antwerpen","2275","Lille","YES","51.2744054902033","4.82914909840875",NA,"FALSE",NA,NA,NA
"FALSE","I_2275_7","free access? too acidic for crayfish?"," ","Pond (deep)","Scheers","permit?"," ","Lentisch","ANTLIL0584"," ","Antwerpen","2275","Lille","YES","51.2848146902001","4.84328599840493",NA,"FALSE",NA,NA,NA
"FALSE","I_3920_2","ANB"," ","Pond (deep)","Scheers","ANB"," ","Lentisch","LIMLOM0467"," ","Limburg","3920","Lommel","YES","51.2475130902135","5.28834339814979",NA,"FALSE",NA,NA,""
"FALSE","I_3920_3"," "," ","Pond (deep)","Scheers"," "," ","Lentisch","LIMLOM0066"," ","Limburg","3920","Lommel","YES","51.2468923902142","5.36416259810827",NA,"FALSE",NA,NA,""
"FALSE","I_3600_6","genk"," ","Parkvijver","Scheers"," "," ","Lentisch","LIMGNK0407"," ","Limburg","3600","Genk","YES","50.9651333903029","5.50905209792736",NA,"FALSE",NA,NA,""
"FALSE","I_3600_7","Genk"," ","Parkvijver","Scheers"," "," ","Lentisch","LIMGNK0405"," ","Limburg","3600","Genk","YES","50.964842790303","5.51403569792449",NA,"FALSE",NA,NA,""
"FALSE","I_3600_8"," "," ","pond","Scheers"," "," ","Lentisch","LIMGNK0282"," ","Limburg","3600","Genk","YES","50.9647435903031","5.52209189792007",NA,"FALSE",NA,NA,""
"FALSE","I_3600_9","private"," ","Fishing pond","Scheers"," "," ","Lentisch","LIMGNK0258"," ","Limburg","3600","Genk","YES","50.965285790303","5.52385139791935",NA,"FALSE",NA,NA,""
"FALSE","I_3600_10","Private?"," ","Fishing pond","Scheers"," "," ","Lentisch","LIMGNK0248"," ","Limburg","3600","Genk","YES","50.9780161902987","5.49503819793962",NA,"FALSE",NA,NA,""
"FALSE","I_3600_11"," "," ","pond","Scheers"," "," ","Lentisch","LIMGNK0063"," ","Limburg","3600","Genk","YES","50.9773845902989","5.49278519794062",NA,"FALSE",NA,NA,""
"FALSE","I_3600_12"," "," ","pond","Scheers"," "," ","Lentisch","LIMGNK0152"," ","Limburg","3600","Genk","YES","50.9786477902985","5.49341819794073",NA,"FALSE",NA,NA,""
"FALSE","I_3665_1"," "," ","Pond","Scheers"," ","Klaverberg","Lentisch","LIMASS1075"," ","Limburg","3665","As","YES","51.0020190902917","5.5501068979183",NA,"FALSE",NA,NA,""
"FALSE","I_3600_13","gemeente? vol gedumpte goudvissen"," ","pond","Scheers"," "," ","Lentisch","LIMGNK0243"," ","Limburg","3600","Genk","YES","50.9981369902928","5.54043939792213",NA,"FALSE",NA,NA,""
"FALSE","I_3500_4","Hasselt"," ","Parkvijver","Scheers"," "," ","Lentisch","LIMHAS0151"," ","Limburg","3500","Hasselt","YES","50.9340532903111","5.35751319799839",NA,"FALSE",NA,NA,""
"FALSE","I_3500_5","Hasselt"," ","Parkvijver","Scheers"," "," ","Lentisch","LIMHAS0151"," ","Limburg","3500","Hasselt","YES","50.9339822903112","5.35872559799776",NA,"FALSE",NA,NA,""
"FALSE","I_3500_6","Hasselt"," ","Parkvijver","Scheers"," "," ","Lentisch","LIMHAS0759"," ","Limburg","3500","Hasselt","YES","50.934235890311","5.35614529799921",NA,"FALSE",NA,NA,""
"FALSE","I_3800_3","Sint-Truiden"," ","Parkvijver","Scheers"," ","Domein Speelhof","Lentisch","LIMSTT0317"," ","Limburg","3800","Sint-Truiden","YES","50.8236916903441","5.19013049804905",NA,"FALSE",NA,NA,""
"FALSE","I_3630_6"," "," ","old dock","Scheers"," "," ","Lentisch","LIMMSM0166"," ","Limburg","3630","Maasmechelen","YES","50.9845498902989","5.70570909782714",NA,"FALSE",NA,NA,""
"FALSE","I_3620_1","gemeente Lanaken?"," ","Fishing pond","Scheers"," "," ","Lentisch","LIMLNK0030"," ","Limburg","3620","Lanaken","YES","50.9023993903242","5.66095939782202",NA,"FALSE",NA,NA,""
"FALSE","I_3600_14"," "," ","Pond","Scheers","permit?"," ","Lentisch","LIMGNK0318"," ","Limburg","3600","Genk","YES","50.9280400903148","5.54107169789652",NA,"FALSE",NA,NA,""
"FALSE","I_3690_1"," "," ","Pond","Scheers","permit?"," ","Lentisch","LIMZUT0061"," ","Limburg","3690","Zutendaal","YES","50.9374060903119","5.54941509789536",NA,"FALSE",NA,NA,""
"FALSE","I_3690_2"," "," ","Pond","Scheers","permit?"," ","Lentisch","LIMZUT0019"," ","Limburg","3690","Zutendaal","YES","50.9396332903112","5.55070659789549",NA,"FALSE",NA,NA,""
"FALSE","I_3620_2","LILA","Grindplas Hochterbampt","Pond","Scheers"," "," ","Lentisch","LIMLNK0018"," ","Limburg","3620","Lanaken","YES","50.9002086903253","5.69341869780358",NA,"FALSE",NA,NA,""
"FALSE","I_3630_7"," "," ","pond (deep)","Scheers"," ","Maaswinkel","Lentisch","LIMMSM0249"," ","Limburg","3630","Maasmechelen","YES","50.979186690301","5.73466819780941",NA,"FALSE",NA,NA,""
"FALSE","I_3650_8","F. limosus","Oude Maas Stokkem","pond","Scheers","LILA"," ","Lentisch","LIMDST0154"," ","Limburg","3650","Dilsen-Stokkem","YES","51.0194232902886","5.75671559781182",NA,"FALSE",NA,NA,""
"FALSE","I_3650_9","f. limosus high densities"," ","pond","Scheers","LILA"," ","Lentisch","LIMDST0090"," ","Limburg","3650","Dilsen-Stokkem","YES","51.0235602902873","5.75307859781527",NA,"FALSE",NA,NA,""
"FALSE","I_3650_10"," ","Grindplas Negenoord Oost","pond (deep)","Scheers","LILA"," ","Lentisch","LIMDST0082"," ","Limburg","3650","Dilsen-Stokkem","YES","51.0227841902877","5.76744449780716",NA,"FALSE",NA,NA,""
"FALSE","I_3650_11"," ","Grindplas Bichterweert","Pond (deep)","Scheers"," "," ","Lentisch","LIMDST0211"," ","Limburg","3650","Dilsen-Stokkem","YES","51.0559571902774","5.76984269781772",NA,"FALSE",NA,NA,""
"FALSE","I_3680_8"," ","Herenlaak","Pond (deep)","Scheers"," "," ","Lentisch","LIMMSK0456"," ","Limburg","3680","Maaseik","YES","51.0978870902647","5.80695419781249",NA,"FALSE",NA,NA,""
"FALSE","I_3640_9","LILA","Kessenichplas; Dragrasaplas","Point 187","Scheers","LILA?"," ","Lentisch","LIMKIN0231"," ","Limburg","3640","Kinrooi","YES","51.1454185902503","5.84609229780811",NA,"FALSE",NA,NA,""
"FALSE","I_3640_10"," ","Grindplas De Spaanjerd","Pond (deep)","Scheers","LILA?"," ","Lentisch","LIMKIN0224"," ","Limburg","3640","Kinrooi","YES","51.1408952902517","5.84145739780898",NA,"FALSE",NA,NA,""
"FALSE","I_9300_4","Aalst"," ","Parkvijver","Scheers"," "," ","Lentisch","OVLALS0263"," ","Oost-Vlaanderen","9300","Aalst","YES","50.9313150903082","4.04713789870043",NA,"FALSE",NA,NA,""
"FALSE","I_9300_5","Aalst"," ","Parkvijver","Scheers"," "," ","Lentisch","OVLALS0181"," ","Oost-Vlaanderen","9300","Aalst","YES","50.928508790309","4.04670879869959",NA,"FALSE",NA,NA,""
"FALSE","I_9300_6"," "," ","Point 191","Scheers"," "," ","Lentisch","OVLALS0184"," ","Oost-Vlaanderen","9300","Aalst","YES","50.9392501903057","4.05676479869827",NA,"FALSE",NA,NA,""
"FALSE","I_9240_4","Zele"," ","Parkvijver","Scheers"," "," ","Lentisch","OVLZLE0072"," ","Oost-Vlaanderen","9240","Zele","YES","51.0700052902661","4.03857249875672",NA,"FALSE",NA,NA,""
"FALSE","I_9160_11"," "," ","Pond","Scheers"," "," ","Lentisch","OVLLOK0343"," ","Oost-Vlaanderen","9160","Lokeren","YES","51.0791460902635","3.99857519878141",NA,"FALSE",NA,NA,""
"FALSE","I_9290_2","private?"," ","Pond (deep)","Scheers"," "," ","Lentisch","OVLBLE0117"," ","Oost-Vlaanderen","9290","Berlare","YES","51.0717512902659","3.9626764987977",NA,"FALSE",NA,NA,""
"FALSE","I_1840_4","Londerzeel"," ","Parkvijver","Scheers"," "," ","Lentisch","VBRLON0138"," ","Vlaams-Brabant","1840","Londerzeel","YES","50.9996773902868","4.30054949859102",NA,"FALSE",NA,NA,""
"FALSE","I_1840_5","Private recreation area"," ","Pond","Scheers"," "," ","Lentisch","VBRLON0109"," ","Vlaams-Brabant","1840","Londerzeel","YES","51.0216559902801","4.31693899859043",NA,"FALSE",NA,NA,""
"FALSE","I_3583_2","recreation area, Paalse Plas"," ","Pond (deep)","Scheers","permit?"," ","Lentisch","LIMBRG0367"," ","Limburg","3583","Beringen","YES","51.0578056902711","5.15510629815305",NA,"FALSE",NA,NA,""
"FALSE","I_2440_8","Geel"," ","Parkvijver","Scheers"," "," ","Lentisch","ANTGEE0412"," ","Antwerpen","2440","Geel","YES","51.1641410902375","4.98936899828162",NA,"FALSE",NA,NA,NA
"FALSE","I_9185_6"," ","Sint Elooiskreek","Pond","Scheers"," "," ","Lentisch","OVLWAC0055"," ","Oost-Vlaanderen","9185","Wachtebeke","YES","51.212365090224","3.87928999889472",NA,"FALSE",NA,NA,""
"FALSE","I_9185_7"," ","Sint Elooiskreek","Pond","Scheers"," "," ","Lentisch","OVLWAC0055"," ","Oost-Vlaanderen","9185","Wachtebeke","YES","51.212340790224","3.87894659889493",NA,"FALSE",NA,NA,""
"FALSE","I_9060_1","Zelzate, Zelzaatse visvijver"," ","Parkvijver/ fishing pond","Scheers"," ","Park van Zelzate","Lentisch","OVLZLZ0035"," ","Oost-Vlaanderen","9060","Zelzate","YES","51.2046631902267","3.80703059893025",NA,"FALSE",NA,NA,""
"FALSE","I_1980_8","recreation area, Eglegemvijver"," ","pond","Scheers"," "," ","Lentisch","ANTMEC0140"," ","Vlaams-Brabant","1980","Zemst","YES","51.0036364902855","4.45164529851178",NA,"FALSE",NA,NA,""
"FALSE","I_8300_8","Knokke-Heist, Zegemeer"," ","Parkvijver","Scheers"," "," ","Lentisch","WVLKNO0091"," ","West-Vlaanderen","8300","Knokke-Heist","YES","51.34506289019","3.28056689926192",NA,"FALSE",NA,NA,""
"FALSE","I_8300_9","Put van de Cloedt"," ","Pond (deep?)","Scheers","permit?"," ","Lentisch","WVLKNO0116"," ","West-Vlaanderen","8300","Knokke-Heist","YES","51.3364573901925","3.27623239926089",NA,"FALSE",NA,NA,""
"FALSE","I_8300_10","recreation area"," ","Pond","Scheers"," "," ","Lentisch","WVLKNO0404"," ","West-Vlaanderen","8300","Knokke-Heist","YES","51.3356585901927","3.28179109925766",NA,"FALSE",NA,NA,""
"FALSE","I_8450_3","Bredene, campings"," ","Parkvijver","Scheers"," "," ","Lentisch","WVLBRD0080"," ","West-Vlaanderen","8450","Bredene","YES","51.2444165903297","2.97336889892106",NA,"FALSE",NA,NA,""
"FALSE","I_8400_4","Oostende, F. limosus"," ","Parkvijver","Scheers"," "," ","Lentisch","WVLOOS0217"," ","West-Vlaanderen","8400","Oostende","YES","51.2210485312952","2.92567081291896",NA,"FALSE",NA,NA,""
"FALSE","I_8620_6","connected to Yser"," ","pond","Scheers"," "," ","Lentisch","WVLNWP0084"," ","West-Vlaanderen","8620","Nieuwpoort","YES","51.130774790423","2.78905449873395",NA,"FALSE",NA,NA,""
"FALSE","I_8670_3","Privé (SUNPARKS)"," ","Parkvijver","Scheers","Permit?"," ","Lentisch","WVLKOK0084"," ","West-Vlaanderen","8670","Koksijde","YES","51.1299839898441","2.71124889950871",NA,"FALSE",NA,NA,""
"FALSE","I_8900_5","Ieper"," ","Parkvijver","Scheers"," "," ","Lentisch","WVLIEP1431"," ","West-Vlaanderen","8900","Ieper","YES","50.843984990749","2.89092079959124","0","FALSE",1,NA,""
"FALSE","I_8930_4","Menen"," ","Parkvijver","Scheers"," "," ","Lentisch","WVLMEN0052"," ","West-Vlaanderen","8930","Menen","YES","50.7971766906531","3.12368889887488",NA,"FALSE",NA,NA,""
"FALSE","I_8560_7","Private?, recreation area and restaurant"," ","Pond (deep)","Scheers","permit?"," ","Lentisch","WVLWEV0121"," ","West-Vlaanderen","8560","Wevelgem","YES","50.8269530901081","3.17952229877734",NA,"FALSE",NA,NA,""
"FALSE","I_8930_5","Private, near restaurant and fishing ponds"," ","Pond","Scheers"," "," ","Lentisch","WVLMEN0188"," ","West-Vlaanderen","8930","Menen","YES","50.8024198901869","3.20191029875159",NA,"FALSE",NA,NA,""
"FALSE","I_9600_7","Private?"," ","Pond","Scheers"," "," ","Lentisch","OVLRON0126"," ","Oost-Vlaanderen","9600","Ronse","YES","50.752584390259","3.58589089945887",NA,"FALSE",NA,NA,""
"FALSE","I_9700_15","recreation area, Provincial dom. Donk, Oudenaarde"," ","Pond (deep)","Scheers"," "," ","Lentisch","OVLOUD0392"," ","Oost-Vlaanderen","9700","Oudenaarde","YES","50.8430034902575","3.58466159874041",NA,"FALSE",NA,NA,""
"FALSE","I_8790_2","Waregem"," ","Parkvijver","Scheers"," "," ","Lentisch","WVLWAR0460"," ","West-Vlaanderen","8790","Waregem","YES","50.8888734906503","3.43397529850077",NA,"FALSE",NA,NA,""
"FALSE","I_8790_3","Waregem"," ","Parkvijver","Scheers"," "," ","Lentisch","WVLWAR0140"," ","West-Vlaanderen","8790","Waregem","YES","50.8835869906686","3.43123239963674",NA,"FALSE",NA,NA,""
"FALSE","I_8800_4","Roeselare"," ","Parkvijver","Scheers"," "," ","Lentisch","WVLROE0108"," ","West-Vlaanderen","8800","Roeselare","YES","50.9526843904929","3.1253882990685",NA,"FALSE",NA,NA,""
"FALSE","I_8800_5","Roeselare"," ","Stadsvijver","Scheers"," "," ","Lentisch","WVLROE0659"," ","West-Vlaanderen","8800","Roeselare","YES","50.9517178902396","3.12534529977126","0","FALSE",2,NA,""
"FALSE","I_8800_6","recreation area"," ","pond","Scheers"," "," ","Lentisch","WVLROE0899"," ","West-Vlaanderen","8800","Roeselare","YES","50.9534479902939","3.1023864998452",NA,"FALSE",NA,NA,""
"FALSE","I_8600_12","Diksmuide"," ","Parkvijver","Scheers"," "," ","Lentisch","WVLDIK0162"," ","West-Vlaanderen","8600","Diksmuide","YES","51.0347190903424","2.86807219952972",NA,"FALSE",NA,NA,""
"FALSE","I_8610_6","recreation area"," ","Pond","Scheers"," "," ","Lentisch","WVLKRM0520"," ","West-Vlaanderen","8610","Kortemark","YES","51.0265681907273","3.05212409894591",NA,"FALSE",NA,NA,""
"FALSE","I_8610_7","recreation area"," ","Pond","Scheers"," "," ","Lentisch","WVLKRM0519"," ","West-Vlaanderen","8610","Kortemark","YES","51.0268414899518","3.04862119933708",NA,"FALSE",NA,NA,""
"FALSE","I_8820_6","Torhout"," ","Parkvijver","Scheers"," "," ","Lentisch","WVLTOR0524"," ","West-Vlaanderen","8820","Torhout","YES","51.0641077902983","3.0991582995308",NA,"FALSE",NA,NA,""
"FALSE","I_8870_4","Izegem, Centrum West"," ","Parkvijver","Scheers"," "," ","Lentisch","WVLIZE0087"," ","West-Vlaanderen","8870","Izegem","YES","50.9204528905743","3.19757039917287",NA,"FALSE",NA,NA,""
"FALSE","I_8870_5","Izegem"," ","Parkvijver","Scheers"," "," ","Lentisch","WVLIZE0075"," ","West-Vlaanderen","8870","Izegem","YES","50.9182266905023","3.22142729892873",NA,"FALSE",NA,NA,""
"FALSE","I_8700_4","Tielt"," ","Parkvijver","Scheers"," "," ","Lentisch","WVLTLT0167"," ","West-Vlaanderen","8700","Tielt","YES","51.0033549905663","3.32186219915423",NA,"FALSE",NA,NA,""
"FALSE","I_9800_17","Deinze"," ","Parkvijver","Scheers"," "," ","Lentisch","OVLDEI0242"," ","Oost-Vlaanderen","9800","Deinze","YES","50.9785030905426","3.51981529936468",NA,"FALSE",NA,NA,""
"FALSE","I_9620_3","Zottegem"," ","Parkvijver","Scheers"," "," ","Lentisch","OVLZOT0167"," ","Oost-Vlaanderen","9620","Zottegem","YES","50.8707277901214","3.83030969909379",NA,"FALSE",NA,NA,""
"ONHOLD","I_9660_4","Brakel"," ","Parkvijver","Scheers"," "," ","Lentisch","OVLBRK0099","nwyxntuy ","Oost-Vlaanderen","9660","Brakel","YES","50.8033955","3.7572155",NA,"ONHOLD",NA,NA,""
